category1,category2,category3,category4,alcohol,ambience,noise_level,phone,is_closed,name,yelp_url,price,rating,review_count,first_review_rating,first_review_date,transactions,transactions2,transactions3,hot_and_new,latitude,longitude,address1,address2,address3,city,zip_code,country,state
Music Venues ,Dive Bars,,,Full Bar,Casual,Loud,,FALSE,Gold Sounds,https://www.yelp.com/biz/gold-sounds-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,$,3,19,4,3/15/2016,,restaurant_reservation,,no,40.70263,-73.929609,44 Wilson Ave,,,Brooklyn,11237,US,NY
Bars,,,,,,,(646) 523-7149,FALSE,Bamboo tavern,https://www.yelp.com/biz/bamboo-tavern-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,$$,3,4,5,11/25/2017,,,,no,40.6462,-73.90368,1370 Rockaway Pkwy,,,Brooklyn,11236,US,NY
American (New) ,Wine Bars,WhiskeyBars,,Full Bar,,,(917) 832-6015,FALSE,BLVD Bistro & Bar,https://www.yelp.com/biz/blvd-bistro-and-bar-rego-park?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,,5,31,5,12/6/2016,, restaurant_reservation,,no,40.7325098,-73.8662521,61-18 93rd St,,,Rego Park,11374,US,NY
Bars,,,,,,,(718) 376-8058,FALSE,Mariners Inn,https://www.yelp.com/biz/mariners-inn-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,$,5,1,5,6/17/2016,,,,no,40.609511,-73.932163,3501 Ave S,,,Brooklyn,11234,US,NY
Bars,,,,Full Bar,"Hipster, Trendy",Very Loud,(347) 799-2946,FALSE,Kinfolk 94,https://www.yelp.com/biz/kinfolk-94-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,$$,3,100,4,5/17/2014,,,,no,40.7215777,-73.9582459,94 Wythe Ave,,,Brooklyn,11249,US,NY
Bars ,Arts & Entertainment,,,,,,(646) 781-7359,FALSE,Mad Hatter's G&T Party,https://www.yelp.com/biz/mad-hatters-g-and-t-party-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,,4,22,5,7/8/2018,,restaurant_reservation,,no,40.710036,-73.9334966,173 Morgan Ave,,,Brooklyn,11206,US,NY
Bars,,,,Full Bar,Casual,Average,(347) 262-4274,FALSE,LP & Harmony,https://www.yelp.com/biz/lp-and-harmony-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,$,4,35,5,11/29/2010,,,,no,40.71177,-73.94521,683 Grand St,,,Brooklyn,11211,US,NY
Bars,,,,,,,(347) 922-1910,FALSE,Privilege Lounge,https://www.yelp.com/biz/privilege-lounge-brooklyn-2?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,$,3.5,3,5,11/26/2017,,,,no,40.7063,-73.94287,140 Graham Ave,,,Brooklyn,11206,US,NY
American (Traditional) ,Sports Bars,,,Full Bar,Casual,Loud,(718) 638-2925,FALSE,200 Fifth,https://www.yelp.com/biz/200-fifth-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,$$,3,397,4,12/11/2006,pickup,restaurant_reservation,delivery,no,40.67677689,-73.98048401,200 5th Ave,,,Brooklyn,11217,US,NY
Mexican ,Cocktail Bars,,,Full Bar,Casual,Average,(917) 909-1231,FALSE,La Slowteria,https://www.yelp.com/biz/la-slowteria-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,$$,4,213,3,9/6/2012,pickup,restaurant_reservation,delivery,no,40.67505475,-73.99956809,548 Court St,,,Brooklyn,11231,US,NY
Tobacco Shops ,Lounges,,,Beer & Wine Only,,Average,(646) 462-3876,FALSE,Diamante's Brooklyn Cigar Lounge,https://www.yelp.com/biz/diamantes-brooklyn-cigar-lounge-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,$$,4.5,77,4,10/31/2009,,restaurant_reservation,,no,40.6863524,-73.9734601,108 S Oxford St,,,Brooklyn,11217,US,NY
American (Traditional) ,Bars,,,Full Bar,Casual,Average,(718) 998-4222,FALSE,Buckley's,https://www.yelp.com/biz/buckleys-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,$$,3.5,112,4,9/19/2007,pickup,restaurant_reservation,,no,40.60492,-73.94308,2926 Ave S,,,Brooklyn,11229,US,NY
Mexican ,Breakfast & Brunch,CocktailBars,,Full Bar,Casual,Average,(718) 852-2700,FALSE,Gran Electrica,https://www.yelp.com/biz/gran-electrica-brooklyn-3?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,$$,3.5,433,3,3/30/2012,,restaurant_reservation,,no,40.7027,-73.99314,5 Front St,,,Brooklyn,11201,US,NY
Whiskey Bars ,Cocktail Bars,,,Full Bar,,Average,(718) 383-5336,FALSE,Tom & Joan's Whiskey Bar,https://www.yelp.com/biz/tom-and-joans-whiskey-bar-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,$$,3.5,16,5,4/29/2017,,,,no,40.71828548,-73.94514667,437 Graham Ave,,,Brooklyn,11211,US,NY
Pool Halls,,,,Full Bar,Casual,Loud,(718) 836-0805,FALSE,Status Q Billiards,https://www.yelp.com/biz/status-q-billiards-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,$,4,42,4,4/22/2007,,,,no,40.62595,-74.03022,8218 3rd Ave,,,Brooklyn,11209,US,NY
Bars ,Dominican,LatinAmerican,,Full Bar,Casual,Average,(347) 404-6886,FALSE,Caoba Brooklyn Bistro,https://www.yelp.com/biz/caoba-brooklyn-bistro-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,$$,2.5,57,2,2/15/2015, pickup ,,delivery,no,40.67843,-73.89635,100 Jamaica Ave,,,Brooklyn,11207,US,NY
American (New) ,French,CocktailBars,,Full Bar,Intimate,Average,(347) 295-1700,FALSE,Le Garage,https://www.yelp.com/biz/le-garage-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,$$,4,124,5,11/25/2015,pickup,restaurant_reservation,,no,40.6993864,-73.92659487,157 Suydam St,,,Brooklyn,11221,US,NY
Bars,,,,Full Bar,Divey,Average,,FALSE,Midway Bar,https://www.yelp.com/biz/midway-bar-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,$,3.5,47,4,3/20/2011,,,,no,40.71314,-73.95811,272 Grand St,,,Brooklyn,11211,US,NY
Pizza ,Bars,Italian,,Full Bar,Casual,Average,(718) 483-8834,FALSE,Barboncino Pizza & Bar,https://www.yelp.com/biz/barboncino-pizza-and-bar-brooklyn-2?osq=Restaurants,$$,4.5,869,4,10/6/2011,pickup,,,no,40.67209,-73.95731,781 Franklin Ave,,,Brooklyn,11238,US,NY
Music Venues,,,,Beer & Wine Only,,,,FALSE,Murmrr Theatre,https://www.yelp.com/biz/murmrr-theatre-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,,3,15,2,8/25/2017,,,,no,40.6733897,-73.9680436,17 Eastern Pkwy,,,Brooklyn,11238,US,NY
Bars ,Sushi Bars,French,,Full Bar,Trendy,Average,(347) 673-5411,FALSE,Orange Grill,https://www.yelp.com/biz/orange-grill-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,$$$,4,143,3,2/26/2009, pickup ,restaurant_reservation,delivery,no,40.591242,-73.99196,2547 Cropsey Ave,,,Brooklyn,11214,US,NY
Music Venues ,Recording & Rehearsal Studios,,,,,,(718) 599-5962,FALSE,The Sweatshop,https://www.yelp.com/biz/the-sweatshop-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,$,4,38,1,6/24/2008,,,,no,40.7085691,-73.9379565,262 Meserole St,Fl 2,,Brooklyn,11206,US,NY
Bars,,,,,,,(718) 372-9286,FALSE,My Father's Place,https://www.yelp.com/biz/my-fathers-place-bath-beach?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,,5,2,5,5/9/2015,,,,no,40.60187,-74.00544,1861 Cropsey Ave,,,Bath Beach,11214,US,NY
Bars,,,,Full Bar,Divey,Average,,FALSE,Irene's Place,https://www.yelp.com/biz/irenes-place-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,$,3.5,20,5,8/31/2009,,,,no,40.72359848,-73.95095062,623 Manhattan Ave,,,Brooklyn,11222,US,NY
Latin American ,Bars,Breakfast&Brunch,,Full Bar,"Casual, Trendy",Average,(347) 915-2900,FALSE,Brooklyn Beso Restaurant & Bar,https://www.yelp.com/biz/brooklyn-beso-restaurant-and-bar-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,$$,3,278,5,1/8/2012,pickup,restaurant_reservation,delivery,no,40.68293,-73.93533,370 Lewis Ave,,,Brooklyn,11233,US,NY
American (New) ,Lounges,HookahBars,,Full Bar,"Trendy, Classy",Average,(917) 518-3475,FALSE,Elmekkah Bar and Grill,https://www.yelp.com/biz/elmekkah-bar-and-grill-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,$$,3.5,20,2,7/24/2016,,restaurant_reservation,,no,40.70097,-73.91342,277 Wyckoff Ave,,,Brooklyn,11237,US,NY
Bars ,American (New),,,Full Bar,Casual,Average,(718) 996-0502,FALSE,Kitchen 21,https://www.yelp.com/biz/kitchen-21-brooklyn-3?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,$$$,3,172,3,5/21/2017,pickup,,,no,40.57291,-73.98761,3052 W 21st St,,FORD AMPHITHEATER AT CONEY ISLAND,Brooklyn,11224,US,NY
American (New) ,Mexican,CocktailBars,,Full Bar,Casual,Average,(718) 935-9331,FALSE,Bar Bolinas,https://www.yelp.com/biz/bar-bolinas-clinton-hill?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,$$,4,110,3,3/29/2015, pickup ,restaurant_reservation,delivery,no,40.693499,-73.967389,455 Myrtle Ave,,,Clinton Hill,11205,US,NY
Bars,,,,,,,(347) 533-4673,FALSE,Oval Sports Bar,https://www.yelp.com/biz/oval-sports-bar-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,,3,2,3,1/16/2019,,,,no,40.65151,-73.93795,4201 Church Ave,,,Brooklyn,11203,US,NY
Coffee & Tea ,Lounges,,,Full Bar,Casual,Loud,(347) 799-2946,FALSE,Kinfolk 90,https://www.yelp.com/biz/kinfolk-90-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,$$,3.5,122,5,10/16/2011,,,,no,40.72175598,-73.95833588,90 Wythe Ave,,,Brooklyn,11249,US,NY
Sushi Bars ,Lounges,Poke,,Full Bar,Casual,Average,(917) 909-1896,FALSE,Minami Lounge,https://www.yelp.com/biz/minami-lounge-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,$$,5,32,5,7/17/2018, pickup ,restaurant_reservation,delivery,no,40.70937,-73.95571,299 S 4th St,,,Brooklyn,11211,US,NY
Mexican ,Bars,,,Full Bar,,Average,(718) 972-2380,FALSE,La Cucina Mexican Grill And Cantina Bar,https://www.yelp.com/biz/la-cucina-mexican-grill-and-cantina-bar-brooklyn-2?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,$$,3.5,16,5,6/12/2011,pickup,restaurant_reservation,,no,40.6477,-74.0074099,4503 5th Ave,,,Brooklyn,11220,US,NY
Caribbean ,Cocktail Bars,,,Full Bar,"Casual, Trendy",Average,(718) 789-2176,FALSE,BK9,https://www.yelp.com/biz/bk9-brooklyn-2?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,$$,3.5,324,4,8/21/2015,pickup,restaurant_reservation,,no,40.681179,-73.977388,62 5th Ave,,,Brooklyn,11217,US,NY
Cocktail Bars ,American (New),WineBars,,Full Bar,"Hipster, Casual",Average,(347) 350-7289,FALSE,Fancy Nancy,https://www.yelp.com/biz/fancy-nancy-bedford-stuyvesant?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,$$,4,129,5,9/7/2015, pickup ,,delivery,no,40.68952093,-73.95529162,1038 Bedford Ave,,,Bedford-Stuyvesant,11205,US,NY
Sports Bars,,,,Full Bar,Casual,Average,(718) 388-3088,FALSE,Roebling Sporting Club,https://www.yelp.com/biz/roebling-sporting-club-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,$$,3.5,54,3,4/28/2013,,,,no,40.71698,-73.95466,225 N 8th St,,,Brooklyn,11211,US,NY
American (New) ,Beer Bar,WineBars,,,,,(347) 529-6400,FALSE,Bernie's,https://www.yelp.com/biz/bernies-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,,5,29,5,6/27/2018,,,,no,40.72189,-73.95057,332 Driggs Ave,,,Brooklyn,11222,US,NY
American (New) ,Cocktail Bars,Breakfast&Brunch,,Full Bar,Casual,Quiet,(718) 383-8200,FALSE,Brooklyn Lantern,https://www.yelp.com/biz/brooklyn-lantern-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,$,3,11,5,1/22/2017, pickup ,restaurant_reservation,delivery,no,40.73762681,-73.95351014,77 Box St,,,Brooklyn,11222,US,NY
Bars,,,,Full Bar,Hipster,Average,,FALSE,Soft Spot Bar,https://www.yelp.com/biz/soft-spot-bar-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,$,3.5,130,5,9/14/2006,,,,no,40.7195074,-73.95585296,128 Bedford Ave,,,Brooklyn,11211,US,NY
Pool Halls ,Sports Bars,,,Full Bar,Casual,Average,(718) 857-5555,FALSE,Oceans 8 At Brownstone Billiards,https://www.yelp.com/biz/oceans-8-at-brownstone-billiards-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,$$,3,196,4,7/8/2007,,,,no,40.67733606,-73.97305754,308 Flatbush Ave,,,Brooklyn,11238,US,NY
Cocktail Bars,,,,,,,(347) 482-0505,FALSE,ABQ Bar,https://www.yelp.com/biz/abq-bar-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,,3,10,3,7/31/2017,,,,no,40.7101066,-73.9336056,173 Morgan Ave,,,Brooklyn,11206,US,NY
American (New) ,Cocktail Bars,,,Full Bar,Casual,Average,,FALSE,Alameda,https://www.yelp.com/biz/alameda-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,$$,4,117,4,5/3/2013,,,,no,40.733494,-73.958484,195 Franklin St,,,Brooklyn,11222,US,NY
Lounges ,French,Venues&EventSpaces,,Full Bar,,Loud,(718) 513-6004,FALSE,La Vue,https://www.yelp.com/biz/la-vue-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,$$$$,3.5,119,1,3/22/2014,pickup,restaurant_reservation,,no,40.58395,-73.93277,3202 Emmons Ave,,,Brooklyn,11235,US,NY
Breweries ,Distilleries,,,,,,(877) 843-6545,FALSE,Interboro Spirits and Ales,https://www.yelp.com/biz/interboro-spirits-and-ales-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,$$,4.5,38,5,9/19/2016,pickup,,,no,40.712598,-73.936906,942 Grand St,,,Brooklyn,11211,US,NY
Music Venues,,,,Beer & Wine Only,Hipster,Very Loud,,FALSE,House Of Vans,https://www.yelp.com/biz/house-of-vans-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,$,4.5,24,5,7/3/2011,,,,no,40.72601008,-73.95747101,25 Franklin St,,,Brooklyn,11222,US,NY
Coffee & Tea ,Beer Bar,WineBars,,Beer & Wine Only,,,(347) 446-6553,FALSE,The Lot Radio Kiosk,https://www.yelp.com/biz/the-lot-radio-kiosk-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,$,4.5,15,5,4/16/2016,pickup,,,no,40.72282,-73.95411,17 Nassau Ave,,,Brooklyn,11222,US,NY
Wine Bars,,,,Full Bar,"Casual, Intimate, Classy",Average,(718) 387-9463,FALSE,Woodhul Wine Bar,https://www.yelp.com/biz/woodhul-wine-bar-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,$$,4.5,42,4,3/2/2015,,,,no,40.715045,-73.958808,644 Driggs Ave,,,Brooklyn,11211,US,NY
Pool Halls,,,,Beer & Wine Only,,Average,(718) 714-1002,FALSE,Gotham City Billiards Club,https://www.yelp.com/biz/gotham-city-billiards-club-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,$,4.5,30,5,1/31/2010,,,,no,40.59626,-73.9809,93 Ave U,,,Brooklyn,11223,US,NY
Seafood ,Tiki Bars,Burgers,,Full Bar,"Hipster, Casual",Average,(718) 302-4441,FALSE,Surf Bar,https://www.yelp.com/biz/surf-bar-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,$$,3.5,534,4,5/9/2005,pickup,, delivery ,no,40.71770485,-73.95866517,139 N 6th St,,,Brooklyn,11249,US,NY
Mexican ,Bars,,,Full Bar,,,(347) 789-4989,FALSE,La Fogata,https://www.yelp.com/biz/la-fogata-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,$$,4,4,4,4/23/2008,pickup,,,no,40.699681,-73.912436,1549 Gates Ave,,,Brooklyn,11237,US,NY
Thai ,Cocktail Bars,,,Beer & Wine Only,Casual,Average,(718) 622-6353,FALSE,Spice,https://www.yelp.com/biz/spice-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,$$,3,193,4,4/27/2011,pickup,, delivery ,no,40.675474,-73.9744259,61A 7th Ave,Ste A,,Brooklyn,11217,US,NY
American (New) ,Cocktail Bars,Breakfast&Brunch,,Full Bar,Casual,Average,(718) 369-0077,FALSE,Sidecar,https://www.yelp.com/biz/sidecar-brooklyn-3?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,$$,3.5,436,3,7/19/2007,pickup,, delivery ,no,40.665421,-73.989748,560 5th Ave,,,Brooklyn,11215,US,NY
French ,Cocktail Bars,,,Full Bar,Casual,Average,(718) 852-6250,FALSE,Chez Oskar,https://www.yelp.com/biz/chez-oskar-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,$$,3.5,451,3,5/16/2005,pickup,restaurant_reservation,,no,40.6822491,-73.9290779,310 Malcolm X Blvd,,,Brooklyn,11233,US,NY
Lounges,,,,Full Bar,,Average,(646) 593-0662,FALSE,No Bull,https://www.yelp.com/biz/no-bull-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,$$,3,17,5,4/11/2016,,,,no,40.704448,-73.930011,1059 Flushing Ave,,,Brooklyn,11237,US,NY
Breakfast & Brunch ,Tapas/Small Plates,CocktailBars,,Full Bar,"Hipster, Casual",Average,(718) 302-1002,FALSE,The Bedford,https://www.yelp.com/biz/the-bedford-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,$$,3.5,334,5,6/20/2010,pickup,restaurant_reservation, delivery ,no,40.720019,-73.9555259,110 Bedford Ave,,,Brooklyn,11249,US,NY
Italian ,Bars,Caribbean,,Full Bar,Casual,Average,(718) 381-6262,FALSE,Mama Bella's Grill & Bar Lounge,https://www.yelp.com/biz/mama-bellas-grill-and-bar-lounge-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,$$,4,20,5,3/26/2016,pickup,restaurant_reservation, delivery ,no,40.70181892,-73.93675226,457 Bushwick Ave,,,Brooklyn,11206,US,NY
Cocktail Bars ,American (New),American(Traditional),,Full Bar,"Hipster, Casual",Average,(347) 223-4026,FALSE,Koda Restaurant & Lounge,https://www.yelp.com/biz/koda-restaurant-and-lounge-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,$$,4,80,2,6/1/2014,pickup,restaurant_reservation, delivery ,no,40.703128,-73.933319,985 Flushing Ave,,,Brooklyn,11206,US,NY
Pizza ,Italian,CocktailBars,,,,,(347) 889-5309,FALSE,LBK Pizza Napoletana,,$$,4.5,40,,,pickup,, delivery ,no,40.67741,-73.98265,669 Union St,,,Brooklyn,11215,US,NY
Bars ,Breakfast & Brunch,,,Full Bar,Casual,Average,(718) 388-6870,FALSE,Harefield Road,https://www.yelp.com/biz/harefield-road-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,$$,4,444,5,12/30/2006,,,,no,40.71476,-73.94342,769 Metropolitan Ave,,,Brooklyn,11211,US,NY
American (Traditional) ,Beer Bar,CocktailBars,,Full Bar,Casual,Loud,(718) 872-7177,FALSE,The Red Doors Bar and Grill,https://www.yelp.com/biz/the-red-doors-bar-and-grill-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,$$,3,44,2,7/31/2015,pickup,restaurant_reservation,,no,40.57585,-73.979975,1205 Surf Ave,,,Brooklyn,11224,US,NY
Hookah Bars,,,,No,Casual,Average,(718) 313-2918,FALSE,Shisha Shack,https://www.yelp.com/biz/shisha-shack-brooklyn-2?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,$$,4,14,5,2/1/2018,,restaurant_reservation,,no,40.69415,-73.930713,1092 Broadway,,,Brooklyn,11221,US,NY
