category1,category2,category3,category4,alcohol,ambience,noise_level,phone,is_closed,name,yelp_url,url,price,rating,review_count,first_review_rating,first_review_date,transactions,transactions2,transactions3,hot_and_new,latitude,longitude,address1,address2,address3,city,zip_code,country,state
Coffee & Tea,,,,,,,(718) 388-7771,FALSE,Gimme! Coffee,,,$,4,264,,,,,,no,40.71172,-73.94911,495 Lorimer St,,,Brooklyn,11211,US,NY
Coffee & Tea,,,,,,,(718) 499-4404,FALSE,Café Grumpy,,,$$,3.5,171,,,,,,no,40.66519928,-73.98261261,383 7th Ave,,,Brooklyn,11215,US,NY
Coffee & Tea ,Bars,Breakfast&Brunch,,,,,(347) 442-1410,FALSE,Daily Press Coffee,,,$$,4,50,,,,,,no,40.67871,-73.91074,38 Somers St,,,Brooklyn,11233,US,NY
Coffee & Tea,,,,,,,(347) 599-2351,FALSE,Variety,,,$,4,220,,,,,,no,40.715415,-73.944252,368 Graham Ave,,,Brooklyn,11211,US,NY
Coffee & Tea ,Juice Bars & Smoothies,Cosmetics&BeautySupply,,,,,(929) 282-3110,FALSE,Lively,,,,3.5,23,,,pickup,, delivery ,no,40.66501,-73.983359,396 7th Ave,,,Brooklyn,11215,US,NY
Coffee & Tea,,,,,,,,FALSE,Clever Blend,,,$,3.5,87,,,,,,no,40.67970683,-73.97798529,97 5th Ave,,,Brooklyn,11217,US,NY
Breakfast & Brunch ,Cafes,American(Traditional),,,,,(718) 778-1003,FALSE,Cocoa Grinder,,,$,3.5,77,,,,,delivery,no,40.67294,-73.95007,711 Nostrand Ave,,,Brooklyn,11216,US,NY
Ice Cream & Frozen Yogurt ,Coffee & Tea,Bagels,,,,,(718) 399-6926,FALSE,Blue Marble,,,$$,4,232,,,,,,no,40.674999,-73.967049,186 Underhill Ave,,,Brooklyn,11238,US,NY
Coffee & Tea ,Breakfast & Brunch,,,,,,(347) 683-2116,FALSE,Brown Butter,,,$$,4,68,,,,,,no,40.68344,-73.94367,413 Tompkins Ave,,,Brooklyn,11216,US,NY
Coffee & Tea ,Sandwiches,,,,,,(718) 383-6963,FALSE,Early,,,$,4.5,82,,,pickup,, delivery ,no,40.732151,-73.9548187,967 Manhattan Ave,,,Brooklyn,11222,US,NY
Coffee & Tea ,Bakeries,,,,,,(718) 928-4002,FALSE,Seeds of Love,,,$$,4.5,40,,,,,,no,40.6788236,-73.9974039,421 Court St,,,Carroll Gardens,11231,US,NY
Coffee & Tea ,Bakeries,Patisserie/CakeShop,,,,,(718) 333-5480,FALSE,PEP Bakehouse and Coffee Shop,,,,5,13,,,,,,no,40.62393,-74.00407,1273C Bay Ridge Ave,,,Brooklyn,11219,US,NY
Cafes ,Bakeries,Breakfast&Brunch,,,,,(347) 689-9195,FALSE,Maman - Greenpoint,,,$$,3,62,,,,,,no,40.7304699,-73.95796,80 Kent St,,,Brooklyn,11222,US,NY
Coffee & Tea,,,,,,,(718) 484-8484,FALSE,"S,T Coffee",,,$,4,16,,,,,,no,40.68602,-73.9443,343 Tompkins Ave,,,Brooklyn,11216,US,NY
Coffee & Tea ,Cafes,,,,,,,FALSE,Uro Café,,,$,4,53,,,,,,no,40.722366,-73.948806,277 Driggs Ave,,,Brooklyn,11222,US,NY
Coffee & Tea ,Home Decor,,,,,,(347) 240-7728,FALSE,Domicile,,,$$,4.5,15,,, pickup ,,delivery,no,40.6820055,-73.9196287,185 Howard Ave,,,Brooklyn,11233,US,NY
Music Venues ,Breakfast & Brunch,Cafes,,,,,(718) 366-1520,FALSE,Ange Noir Cafe,,,$,4,96,,, pickup ,,delivery,no,40.70426,-73.93419,247 Varet St,,,Brooklyn,11206,US,NY
Coffee & Tea ,Bagels,,,,,,(718) 381-5248,FALSE,Mixtape Bushwick,,,$,4.5,65,,,,,,no,40.6994942,-73.9140196,1533 Myrtle Ave,,,Brooklyn,11237,US,NY
Coffee & Tea ,Bakeries,,,,,,(718) 483-8666,FALSE,Hungry Ghost,,,$$,3.5,293,,,,,,no,40.68043967,-73.97446957,253 Flatbush Ave,,,Brooklyn,11217,US,NY
Donuts ,Florists,Coffee&Tea,,,,,(347) 457-5385,FALSE,Homecoming,,,$$,4,50,,,,,,no,40.729579,-73.957801,107 Franklin St,,,Brooklyn,11222,US,NY
Coffee & Tea ,Breakfast & Brunch,Sandwiches,,,,,(718) 422-0444,FALSE,Smith Canteen,,,$$,3.5,142,,,,,,no,40.680353,-73.994638,343 Smith St,,,Brooklyn,11231,US,NY
Coffee & Tea ,Cafes,CoffeeRoasteries,,,,,(718) 285-6180,FALSE,Devocion,,,$$,4,379,,,,,,no,40.716083,-73.964752,69 Grand St,,,Williamsburg,11249,US,NY
Coffee & Tea ,Breakfast & Brunch,Burgers,,,,,(718) 443-2500,FALSE,Zaca Cafe,,,$$,4.5,47,,, pickup ,,delivery,no,40.6822299,-73.93803,426A Marcus Garvey Blv,,,Brooklyn,11216,US,NY
Coffee & Tea ,Cafes,,,,,,(718) 381-1944,FALSE,Swallow Cafe,,,$,3.5,183,,,,,,no,40.70531,-73.93343,49 Bogart St,,,Brooklyn,11206,US,NY
Coffee & Tea ,Sandwiches,Breakfast&Brunch,,,,,(718) 773-3770,FALSE,Chocolatte,,,$$,4.5,12,,, pickup ,,delivery,no,40.6244988,-73.965271,1354 Coney Island Ave,,,Brooklyn,11230,US,NY
Bakeries ,Coffee & Tea,Patisserie/CakeShop,,,,,(203) 742-9763,FALSE,PEP Bakehouse & Coffee Shop,,,$$,5,42,,,,,,no,40.61752728,-74.03342227,9413 3rd Ave,,,Brooklyn,11209,US,NY
Laundromat ,Cafes,,,,,,(718) 388-1221,FALSE,Celsious,,,$$,5,49,,,,,,no,40.71905,-73.95923,115 North 7th St,,,Brooklyn,11211,US,NY
Cafes ,Bakeries,,,,,,(347) 365-2038,FALSE,Stephlova's Cafe,,,,4,5,,,,,,no,40.64940715,-73.93025273,952 Utica Ave,,,Brooklyn,11203,US,NY
Cafes,,,,,,,(718) 624-5600,FALSE,Market Kitchen Table,,,$$,5,7,,,,,,no,40.67496,-73.9993,521 Court St,,,Brooklyn,11231,US,NY
Coffee & Tea,,,,,,,(347) 457-5363,FALSE,Crema BK,,,$$,4.5,84,,,,,,no,40.72303,-73.94572,182 Driggs Ave,,,Brooklyn,11222,US,NY
Cafes,,,,,,,(718) 270-6471,FALSE,MEC Cafe,,,,4,1,,,,,,no,40.66609,-73.95699,1650 Bedford Ave,,,Brooklyn,11225,US,NY
Coffee & Tea,,,,,,,(718) 489-0998,FALSE,Hungry Ghost Coffee,,,,4,7,,,,,,no,40.68982586,-73.98003365,80 Dekalb Ave,,,Brooklyn,11201,US,NY
Coffee & Tea ,Bakeries,Sandwiches,,,,,(718) 622-1400,FALSE,Beny's Delice,,,$,4,112,,, pickup ,,delivery,no,40.6836638,-73.9671519,903 Fulton St,,,Brooklyn,11238,US,NY
Cafes ,Coffee & Tea,,,,,,(718) 522-3508,FALSE,Henry's Local,,,$,4.5,53,,,,,,no,40.6816699,-74.000845,570 Henry St,,,New York,11231,US,NY
Coffee & Tea ,Kosher,,,,,,(347) 351-6261,FALSE,Dean Street Cafe,,,$$,3.5,18,,, pickup ,,delivery,no,40.6759201,-73.93016998,87 Utica Ave,,,Brooklyn,11213,US,NY
Cafes ,Breakfast & Brunch,Vegetarian,,,,,(718) 384-1872,FALSE,Gotan,,,$$,4,101,,, pickup ,,delivery,no,40.7171,-73.96329,258 Wythe Ave,,,Brooklyn,11249,US,NY
Coffee & Tea,,,,,,,(207) 232-2930,FALSE,Furman's Coffee,,,$$,4.5,39,,,,,,no,40.678798,-73.949595,547 Nostrand Ave,,,Brooklyn,11216,US,NY
Coffee & Tea ,Juice Bars & Smoothies,Breakfast&Brunch,,,,,(718) 777-6969,FALSE,Pier 69 Market,,,$,4.5,57,,, pickup ,,delivery,no,40.63845,-74.03554,10 Bay Ridge Ave,,,Brooklyn,11220,US,NY
Cafes,,,,,,,(718) 363-0905,FALSE,Blendzville Cafe,,,$$,4,31,,, pickup ,,delivery,no,40.66538,-73.9229299,5 Sutter Ave,,,Brooklyn,11212,US,NY
Coffee & Tea ,Bakeries,,,,,,(929) 210-8101,FALSE,Baby Skips,,,$,4,27,,,,,,no,40.69698,-73.93371,1158 Myrtle Ave,,,Brooklyn,11221,US,NY
Coffee & Tea ,Cafes,,,,,,,FALSE,Altitude Coffee,,,,5,5,,,,,,no,40.70051,-73.91307,250 Wyckoff Ave,,,Brooklyn,11237,US,NY
Coffee & Tea,,,,,,,(347) 987-3732,FALSE,Sweetleaf,,,$$,4,75,,,,,,no,40.73455678,-73.95540538,159 Freeman St,,,Brooklyn,11222,US,NY
Coffee & Tea,,,,,,,(510) 653-3394,FALSE,Blue Bottle Coffee,,,$$,3.5,49,,,,,,no,40.67057424,-73.97832826,203 7th Ave,,,Brooklyn,11215,US,NY
Coffee & Tea,,,,,,,,FALSE,Brooklyn Roasting Company,,,$$,3.5,66,,,,,,no,40.6975976,-73.9680088,200 Flushing Ave,,,Brooklyn,11205,US,NY
Coffee & Tea,,,,,,,,FALSE,Champion Coffee,,,,4,2,,,,,,no,40.71685807,-73.96195198,103 N 3rd St,,,Brooklyn,11249,US,NY
Coffee & Tea,,,,,,,(347) 384-2028,FALSE,Konditori,,,$$,3.5,145,,,,,,no,40.6772395,-73.9800557,186 5th Ave,,,Brooklyn,11217,US,NY
Bakeries ,Coffee & Tea,Desserts,,,,,(718) 788-2448,FALSE,DUB Pies,,,$,4,195,,,,,,no,40.66043,-73.98017,211 Prospect Park W,,,Brooklyn,11215,US,NY
Desserts ,Coffee & Tea,,,,,,(718) 669-3388,FALSE,Caffe Bene,,,$$,3.5,121,,,,,,no,40.619929,-73.989,6307 18th Ave,,,Brooklyn,11204,US,NY
Coffee & Tea,,,,,,,(718) 483-8666,FALSE,Hungry Ghost Coffee,,,,5,1,,,,,,no,40.68029,-73.97449,253 Flatbush Ave,,,Brooklyn,11217,US,NY
Coffee & Tea ,Breakfast & Brunch,American(Traditional),,,,,(917) 909-1238,FALSE,Lopez Bistro,,,$,4,202,,, pickup ,,delivery,no,40.66256225,-73.99201381,647 5th Ave,,,Brooklyn,11215,US,NY
Coffee & Tea,,,,,,,,FALSE,Ninth Street Espresso,,,$,4,34,,,,,,no,40.679721,-73.982162,333 Douglass St,,,Gowanus,11217,US,NY
Vegetarian ,Coffee & Tea,Breakfast&Brunch,,,,,(718) 624-4075,FALSE,Smooch,,,$$,3.5,197,,, pickup ,,delivery,no,40.68989597,-73.97227764,264 Carlton Ave,,,Brooklyn,11205,US,NY
Coffee & Tea ,Sandwiches,Breakfast&Brunch,,,,,(718) 773-3770,FALSE,Chocolatte,,,$$,3.5,51,,, pickup ,,delivery,no,40.6688896,-73.9419063,792 Eastern Pkwy,,,Brooklyn,11213,US,NY
Thai ,Desserts,Cafes,,,,,(718) 366-3670,FALSE,Cafe @ Klom Klorm,,,,4.5,5,,, pickup ,,delivery,no,40.70311,-73.91708,181 Wyckoff Ave,,,Brooklyn,11237,US,NY
Creperies ,Coffee & Tea,,,,,,(718) 788-2980,FALSE,"Cusp, Crepe and Espresso Bar",,,$,4,70,,,pickup,,,no,40.66715567,-73.98131027,321 7th Ave,,,Brooklyn,11215,US,NY
Bakeries ,Coffee & Tea,Desserts,,,,,(718) 599-0900,FALSE,Martha's Country Bakery,,,$$,4.5,456,,,,,delivery,no,40.714846,-73.96045,263 Bedford Ave,,,Brooklyn,11211,US,NY
Coffee & Tea,,,,,,,,FALSE,Steeplechase Coffee Shop,,,$$,3.5,155,,,,,,no,40.64847,-73.97884,3013 Fort Hamilton Pkwy,,,Brooklyn,11218,US,NY
Coffee & Tea,,,,,,,(347) 725-3506,FALSE,Tin Cup Cafe,,,$,4.5,68,,, pickup ,,delivery,no,40.6612091,-73.996933,719 4th Ave,,,Greenwood,11232,US,NY
Coffee & Tea,,,,,,,(347) 987-3851,FALSE,Champion Coffee,,,$$,4.5,27,,,,,,no,40.7363055,-73.9554949,1107 Manhattan Ave,,,Brooklyn,11222,US,NY
Coffee & Tea,,,,,,,(718) 599-5852,FALSE,Lula Bean,,,$,4,131,,,pickup,, delivery ,no,40.712127,-73.941368,797 Grand St,,,Brooklyn,11211,US,NY
Cafes ,Sandwiches,Breakfast&Brunch,,,,,(718) 383-0367,FALSE,Vittles Cafe,,,$,4,26,,,pickup,, delivery ,no,40.7278779,-73.957006,94 Franklin St,,,Brooklyn,11222,US,NY
Coffee & Tea ,Chinese,Noodles,,,,,(646) 824-6049,FALSE,90 Degree Coffee Shop,,,,4.5,7,,,pickup,, delivery ,no,40.6408,-74.01461,5715 5th Ave,,,Brooklyn,11220,US,NY
Coffee & Tea ,Bakeries,Desserts,,,,,(929) 337-6368,FALSE,Gregorys Coffee,,,$,3.5,43,,,pickup,, delivery ,no,40.69361,-73.99086,16 Court St,,,Brooklyn,11241,US,NY
Coffee & Tea ,Specialty Food,ToyStores,,,,,(347) 889-5666,FALSE,The 3rd Floor New York,,,$,5,19,,,pickup,, delivery ,no,40.7166,-73.94657,359 Manhattan Ave,,,Brooklyn,11211,US,NY
Coffee & Tea ,Bookstores,ArtGalleries,,,,,(917) 909-0005,FALSE,Head Hi,,,,5,7,,,,,,no,40.69742,-73.97187,14 Clermont Avenue 1L,,,Brooklyn,11205,US,NY
French ,Bakeries,Coffee&Tea,,,,,(929) 295-0982,FALSE,Le French Tart,,,$,4,93,,,pickup,, delivery ,no,40.664735,-73.98975,579 5th Ave,,,Brooklyn,11215,US,NY
Coffee & Tea,,,,,,,(917) 545-5857,FALSE,Coffee Mob,,,$$,3.5,96,,,,,,no,40.635699,-73.962578,1514 Newkirk Ave,,,Brooklyn,11210,US,NY
Desserts ,Tea Rooms,Coffee&Tea,,,,,(718) 975-5077,FALSE,Prince Tea House,,,$$,4,162,,,,,,no,40.603768,-73.995949,8510 21st Ave,,,Brooklyn,11214,US,NY
Cafes ,Tea Rooms,Vegan,,,,,,FALSE,Secret Garden,,,,5,4,,,,,,no,40.6837053,-73.9349975,347 Lewis Ave,,,Brooklyn,11233,US,NY
Coffee & Tea ,Bakeries,Sandwiches,,,,,(718) 386-3931,FALSE,Jessi's Coffee Shop,,,$,4.5,93,,,,,,no,40.70828,-73.93961,223 Bushwick Ave,,,Brooklyn,11206,US,NY
Caribbean ,Cafes,JuiceBars&Smoothies,,,,,(718) 282-5800,FALSE,Snatch & Go Internet Cafe & Juice Bar,,,$$,4.5,16,,,pickup,, delivery ,no,40.6508636,-73.9453125,3410 Church Ave,,,Brooklyn,11203,US,NY
Cafes ,Salad,Bakeries,,,,,(718) 230-4147,FALSE,Stonefruit Espresso + Kitchen,,,$$,4,138,,,,,,no,40.688793,-73.955299,1058 Bedford Ave,,,Bedford-Stuyvesant,11205,US,NY
Coffee & Tea ,Vegan,Bakeries,,,,,(718) 975-7044,FALSE,Brooklyn Whiskers Bakery,,,$,4,129,,,,,delivery,no,40.69555,-73.92947,760 Bushwick Ave,,,Brooklyn,11221,US,NY
Coffee & Tea ,Wine Bars,,,,,,(347) 240-1101,FALSE,Daily Press Coffee,,,$$,3.5,150,,,,,,no,40.6814904,-73.9555811,505 Franklin Ave,,,Brooklyn,11238,US,NY
Cafes ,Breakfast & Brunch,,,,,,(718) 789-2778,FALSE,Maison May Vanderbilt,,,$$,3,22,,,,,,no,40.68922,-73.96921,270 Vanderbilt Ave,,,Brooklyn,11205,US,NY
Coffee & Tea ,Gluten-Free,AcaiBowls,,,,,(718) 456-1048,FALSE,Pitanga,,,$$,4,97,,,pickup,,,no,40.705122,-73.923457,207 Starr St,,,Brooklyn,11237,US,NY
Vegetarian ,Vegan,Coffee&Tea,,,,,(718) 383-5363,FALSE,Norman Cafe,,,,5,4,,,pickup,, delivery ,no,40.7256416,-73.9515314,93 Norman Ave,,,Brooklyn,11222,US,NY
Coffee & Tea,,,,,,,(646) 265-6494,FALSE,Cup,,,$,4,79,,,,,,no,40.7253758,-73.9523385,79 Norman Ave,,,Brooklyn,11222,US,NY
Bookstores ,Cafes,HomeDecor,,,,,(718) 801-8037,FALSE,Usagi NY,,,$$,4.5,57,,,,,,no,40.70383,-73.98691,163 Plymouth St,,,Dumbo,11201,US,NY
Cafes ,Breakfast & Brunch,Sandwiches,,,,,(718) 871-2233,FALSE,The Deck,,,,3.5,12,,,pickup,, delivery ,no,40.65304,-73.97595,1233 Prospect Ave,,,Brooklyn,11218,US,NY
Cafes,,,,,,,(718) 576-3217,FALSE,Eagle Trading,,,$,4.5,123,,,pickup,, delivery ,no,40.73498408,-73.95830247,258 Franklin St,,,Brooklyn,11222,US,NY
Breakfast & Brunch ,Coffee & Tea,Sandwiches,,,,,(917) 488-1844,FALSE,Carthage Must Be Destroyed,,,$$,3.5,137,,,,,,no,40.711471,-73.935062,222 Bogart St,,,Brooklyn,11206,US,NY
Coffee & Tea,,,,,,,(718) 643-0022,FALSE,AVA Brew,,,$,3.5,45,,,,,,no,40.69188,-73.98483,100 Willoughby St,,,Brooklyn,11201,US,NY
Coffee & Tea ,Tea Rooms,,,,,,(646) 361-6839,FALSE,Tea Bar,,,$,4,94,,,,,,no,40.7181702,-73.9555511,506 Driggs Ave,,,Brooklyn,11211,US,NY
Coffee & Tea,,,,,,,(718) 855-1000,FALSE,Brooklyn Roasting Company,,,$$,4.5,6,,,,,,no,40.70291,-73.9894599,45 Washington St,,,Brooklyn,11201,US,NY
Coffee & Tea ,Jewelry,Accessories,,,,,(347) 987-4538,FALSE,Jill Lindsey,,,$$$,4,21,,,,,,no,40.692973,-73.971356,370 Myrtle Ave,,,Brooklyn,11205,US,NY
Coffee & Tea ,Cafes,,,,,,,FALSE,The Black Flamingo,,,$,4.5,48,,,,,,no,40.67908468,-74.0106728,281 Van Brunt St,,,Red Hook,11231,US,NY
Coffee & Tea ,Breakfast & Brunch,,,,,,(718) 596-7060,FALSE,Le Petit Café,,,$$,3.5,468,,,,,,no,40.676716,-73.998846,502 Court St,,,Brooklyn,11231,US,NY
Coffee & Tea,,,,,,,(929) 397-0145,FALSE,About Coffee,,,,4.5,4,,,,,,no,40.69034,-73.99168,187 State St,,,Brooklyn,11201,US,NY
Bakeries ,Haitian,Cafes,,,,,(718) 282-4221,FALSE,La Baguette Shop,,,$,4,21,,,,,,no,40.6506773,-73.9523085,2705 Church Ave,,,Brooklyn,11226,US,NY
Coffee & Tea ,Breakfast & Brunch,Wraps,,,,,(347) 406-8510,FALSE,Your Way Cafe,,,$,4,92,,,pickup,, delivery ,no,40.70346832,-73.93006897,17 Wilson Ave,,,Brooklyn,11237,US,NY
Cafes ,Latin American,Coffee&Tea,,,,,(718) 552-2005,FALSE,Colina Cuervo,,,$$,4.5,147,,,pickup,, delivery ,no,40.67132439,-73.95030357,759 Nostrand Ave,,,Crown Heights,11216,US,NY
Coffee & Tea ,Sandwiches,Salad,,,,,,FALSE,Calyer,,,,5,2,,,,,,no,40.6938,-73.96394,519 Myrtle Ave,,,Brooklyn,11205,US,NY
Coffee & Tea ,Salad,Sandwiches,,,,,(718) 230-1639,FALSE,Crocus Juice Bar and Cafe,,,$,4,41,,,,,,no,40.686459,-73.944794,328 Tompkins Ave,,,Brooklyn,11216,US,NY
Cafes ,Italian,,,No,Casual,Quiet,(347) 763-0899,FALSE,Lillo Cucina Italiana,https://www.yelp.com/biz/lillo-cucina-italiana-brooklyn?adjust_creative=0Dg8yi23WIgUL_NRJc29aA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Dg8yi23WIgUL_NRJc29aA,lillobrooklyn.com,$,5,73,5,11/11/2017,pickup,,,no,40.69023,-73.99634,331 Henry St,,,Brooklyn,11201,US,NY
Coffee & Tea ,Bakeries,Bagels,,,,,(347) 721-3738,FALSE,Konditori,,,$,3.5,130,,,,,,no,40.68786,-73.989992,114 Smith St,,,Brooklyn,11201,US,NY
Korean ,Cafes,Breakfast&Brunch,,,,,(718) 975-8588,FALSE,Nostrand Cafe,,,$$,4.5,90,,,pickup,, delivery ,no,40.68978,-73.951142,261 Nostrand Ave,,,Bedford-Stuyvesant,11216,US,NY
Coffee & Tea ,Breakfast & Brunch,Sandwiches,,,,,(718) 942-2828,FALSE,Cafe 28,,,$,4,7,,,pickup,, delivery ,no,40.70394993,-73.94855015,28 Throop Ave,,,Brooklyn,11206,US,NY
Coffee & Tea ,Breakfast & Brunch,,,,,,(917) 960-7232,FALSE,Sweatshop,,,$,4.5,318,,,,,,no,40.7149542,-73.95970936,232 Metropolitan Ave,,,Williamsburg,11211,US,NY
Bakeries ,Coffee & Tea,Desserts,,,,,(718) 499-0377,FALSE,Regina Bakery,,,$$,4,49,,,,,,no,40.65902,-73.98172,256 Prospect Park W,,,Brooklyn,11215,US,NY
Diners ,Coffee & Tea,Breakfast&Brunch,,,,,(718) 857-1462,FALSE,Mike's Coffee Shop,,,$,4,188,,,,,,no,40.68967341,-73.96530542,328 Dekalb Ave,,,Brooklyn,11205,US,NY
Coffee & Tea,,,,,,,,FALSE,Coffee Rx,,,$,4,28,,,,,,no,40.62204316,-74.0319977,276 88th St,,,Brooklyn,11209,US,NY
Coffee & Tea ,Bakeries,,,,,,(718) 797-0404,FALSE,Paris Baguette,,,$$,4,122,,,,,,no,40.69104526,-73.99159857,97 Court St,,,Brooklyn,11201,US,NY
Diners ,Latin American,Coffee&Tea,,,,,(917) 893-9559,FALSE,Marys Coffee Shop,,,$,4.5,27,,,,,,no,40.69282,-73.94042,905 Dekalb Ave,,,Brooklyn,11221,US,NY
Bubble Tea ,Specialty Food,Cafes,,,,,(347) 464-6878,FALSE,Formosa Cafe,,,$,3.5,110,,,pickup,,,no,40.64023,-74.00803,5323 7th Ave,,,Brooklyn,11220,US,NY
Cafes ,Juice Bars & Smoothies,Breakfast&Brunch,,,,,(347) 725-4118,FALSE,Palacios Cafe,,,$,4.5,12,,, pickup ,,delivery,no,40.6510938,-74.00370508,504 39th St,,,Brooklyn,11232,US,NY
Coffee & Tea,,,,,,,(718) 708-6106,FALSE,Happy Coffee Shop,,,$,4,7,,,,,,no,40.67638016,-73.89365387,2729 Atlantic Ave,,,Brooklyn,11207,US,NY
Coffee & Tea ,Bagels,,,,,,,FALSE,Cocoa Grinder,,,$,4,126,,,,,,no,40.63575,-74.02571,6823 3rd Ave,,,Brooklyn,11220,US,NY
Coffee & Tea ,Breakfast & Brunch,Burgers,,,,,(347) 517-4561,FALSE,Cocoa Grinder,,,$$,4,269,,, pickup ,,delivery,no,40.62412369,-74.03073105,8511 3rd Ave,,,Brooklyn,11209,US,NY
Coffee & Tea,,,,,,,,FALSE,Joe Coffee Company,,,$,3.5,32,,,,,,no,40.6986734,-73.9943579,102 Hicks St,,,Brooklyn,11201,US,NY
Coffee & Tea ,Bagels,Sandwiches,,,,,(917) 648-7800,FALSE,Marcy & Myrtle Cafe,,,,5,4,,,,,,no,40.72069494,-73.95780724,101 N 10th St,,,Brooklyn,11249,US,NY
Coffee & Tea,,,,,,,,FALSE,Familiars Vegan Coffee Shop,,,,5,2,,, pickup ,,delivery,no,40.6868,-73.92363,94 Ralph Ave,,,Brooklyn,11221,US,NY
Coffee & Tea ,Sandwiches,,,,,,(347) 689-8471,FALSE,Konditori,,,$,4,65,,,,,,no,40.67715789,-73.96379498,696 Washington Ave,,,New York,11238,US,NY
Bagels ,Coffee & Tea,Sandwiches,,,,,(718) 778-0581,FALSE,Lula Bagel,,,$,3.5,214,,, pickup ,,delivery,no,40.6708944,-73.9505963,816 Nostrand Ave,,,Brooklyn,11216,US,NY
Coffee & Tea,,,,,,,(718) 782-0332,FALSE,Oslo Coffee Roasters,,,$,4,185,,,,,,no,40.714642,-73.956599,133-B Roebling St,,,Brooklyn,11211,US,NY
Yoga ,Cafes,,,,,,(347) 413-7774,FALSE,Heal Haus,,,,5,10,,,,,,no,40.68138,-73.95757,1082 Fulton St,,,Brooklyn,11238,US,NY
Coffee & Tea ,Desserts,,,,,,(718) 704-1188,FALSE,Redefined Coffee,,,,5,10,,,,,,no,40.61701,-73.94469,2771 Nostrand Ave,,,Brooklyn,11210,US,NY
Coffee & Tea ,Breakfast & Brunch,,,,,,(347) 425-8642,FALSE,The Pulp & The Bean,,,$,3.5,176,,,,,,no,40.671245,-73.957696,809 Franklin Ave,,,Brooklyn,11238,US,NY
Bakeries ,Cafes,,,,,,(718) 383-8450,FALSE,Cafe Riviera,,,$,4,89,,,,,,no,40.7286629,-73.953337,830 Manhattan Ave,,,Brooklyn,11222,US,NY
Bakeries ,Coffee & Tea,,,,,,(888) 899-2213,FALSE,Ovenly,,,$$,4,176,,,,,,no,40.729904,-73.959579,31 Greenpoint Ave,,,Brooklyn,11222,US,NY
Vegan ,Bakeries,Coffee&Tea,,,,,(929) 252-1240,FALSE,Brooklyn Whiskers - Greenpoint,,,$,4.5,19,,,,,delivery,no,40.73333547,-73.95469069,1008 Manhattan Ave,,,Brooklyn,11222,US,NY
Coffee & Tea,,,,,,,(212) 228-7888,FALSE,Coffee Project NY,,,$$,4.5,624,,,,,,no,40.72699,-73.98922,239 E 5th St,,,New York,10003,US,NY
Cafes ,Coffee & Tea,,,,,,(718) 272-4070,FALSE,Word Up Cafe,,,$,5,3,,,pickup,,,no,40.66127828,-73.89288794,652 Pennsylvania Ave,,,Brooklyn,11207,US,NY
Bakeries ,Cafes,Coffee&Tea,,,,,(347) 689-4532,FALSE,Caprices By Sophie,,,$,4.5,168,,,,,,no,40.7175903,-73.9592667,138 N 6th St,,,Brooklyn,11211,US,NY
Bakeries ,Coffee & Tea,,,,,,(718) 349-2700,FALSE,Café Rochelle,,,$,4,17,,,,,,no,40.73129508,-73.95430868,940 Manhattan Ave,,,Brooklyn,11222,US,NY
Cafes ,Italian,,,,,,(718) 492-7100,FALSE,Cafe Lore,,,$$,4,70,,, pickup ,,delivery,no,40.648499,-74.010056,4601 4th Ave,,,Brooklyn,11220,US,NY
Breakfast & Brunch ,Cafes,,,,,,(347) 223-4135,FALSE,Rita,,,,4.5,10,,,,,,no,40.67873,-74.01109,293 Van Brunt St,,,Brooklyn,11231,US,NY
Donuts ,Coffee & Tea,,,,,,(212) 505-3700,FALSE,Doughnut Plant,,,$$,4,532,,,,,,no,40.680653,-73.9747427,245 Flatbush Ave,,,Brooklyn,11217,US,NY
Coffee & Tea ,Juice Bars & Smoothies,Vegan,,,,,(718) 387-1871,FALSE,The Bean,,,$,3.5,210,,, pickup ,,delivery,no,40.71999547,-73.95499272,101 Bedford Ave,,,Brooklyn,11211,US,NY
Coffee & Tea ,Coffee Roasteries,Herbs&Spices,,,,,(718) 782-1200,FALSE,Porto Rico Importing,,,$,4.5,54,,,,,,no,40.71116257,-73.94670868,636 Grand St,,,Brooklyn,11211,US,NY
Coffee & Tea ,Cafes,,,,,,,FALSE,Atlas Café,,,$,3.5,170,,,,,,no,40.71272179,-73.95703766,116 Havemeyer St,,,Brooklyn,11211,US,NY
Cafes,,,,,,,,FALSE,Sammis Coffee Shop & Juice,,,,5,1,,,,,,no,40.69523,-73.94948,820 Myrtle Ave,,,Brooklyn,11206,US,NY
Bakeries ,Coffee & Tea,Cupcakes,,,,,(212) 675-4996,FALSE,One Girl Cookies,,,$$,3.5,225,,,,,,no,40.703327,-73.990368,33 Main St,,,Brooklyn,11201,US,NY
Coffee Roasteries ,Coffee & Tea,,,,,,(718) 383-4888,FALSE,Spare Moment Coffee Roasters,,,,5,2,,,,,,no,40.73524,-73.95225,368 McGuinness Blvd,,,Brooklyn,11222,US,NY
Bagels ,Coffee & Tea,Sandwiches,,,,,(718) 622-6030,FALSE,Brownstone Bagel & Bread,,,$,4,202,,, pickup ,,delivery,no,40.67744,-73.98274,671 Union St,,,Brooklyn,11215,US,NY
