,categories,coordinates,display_phone,is_closed,location,name,phone,price,rating,review_count,transactions,hot_and_new
5035,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'pizza', 'title': 'Pizza'}]","{'latitude': 40.692626, 'longitude': -73.986976}",(718) 852-5894,False,"{'address1': '369 Jay St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['369 Jay St', 'Brooklyn, NY 11201']}",Metro Star Café,17188525894.0,$,3.5,24,['pickup'],
5036,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 40.7188170429165, 'longitude': -74.001034836826}",,False,"{'address1': '265 Canal St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['265 Canal St', 'New York, NY 10013']}",Office Coffee,,$$,4.5,11,[],
5037,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 40.735778901325, 'longitude': -74.007258262333}",(646) 692-4455,False,"{'address1': '327 W 11th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10014', 'country': 'US', 'state': 'NY', 'display_address': ['327 W 11th St', 'New York, NY 10014']}",11th Street Cafe,16466924455.0,$$,4.0,137,"['pickup', 'delivery']",
5038,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'coffeeroasteries', 'title': 'Coffee Roasteries'}]","{'latitude': 40.7126284147746, 'longitude': -74.0128198486877}",(212) 924-7400,False,"{'address1': '185 Greenwich St', 'address2': 'LL3110', 'address3': None, 'city': 'New York', 'zip_code': '10007', 'country': 'US', 'state': 'NY', 'display_address': ['185 Greenwich St', 'LL3110', 'New York, NY 10007']}",Joe Coffee Company,12129247400.0,$$,4.0,15,[],
5039,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 40.626378, 'longitude': -73.916889}",(718) 251-3518,False,"{'address1': '2177 Ralph Ave', 'address2': None, 'address3': None, 'city': 'Brooklyn', 'zip_code': '11234', 'country': 'US', 'state': 'NY', 'display_address': ['2177 Ralph Ave', 'Brooklyn, NY 11234']}",Starbucks,17182513518.0,,4.0,7,[],
5040,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 40.70396, 'longitude': -74.01196}",(646) 838-9306,False,"{'address1': '20 Stone St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10004', 'country': 'US', 'state': 'NY', 'display_address': ['20 Stone St', 'New York, NY 10004']}",Cafe Grumpy,16468389306.0,$$,3.5,25,[],
5041,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'catering', 'title': 'Caterers'}]","{'latitude': 40.7453293, 'longitude': -73.9845257}",(212) 683-7800,False,"{'address1': '121 Madison Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10016', 'country': 'US', 'state': 'NY', 'display_address': ['121 Madison Ave', 'New York, NY 10016']}",Blank Slate Coffee + Kitchen,12126837800.0,$$,4.0,537,"['pickup', 'delivery']",
5042,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 40.729808, 'longitude': -73.987197}",,False,"{'address1': '159 2nd Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['159 2nd Ave', 'New York, NY 10003']}",Third Rail Coffee,,$,4.0,100,[],
5043,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 40.73624, 'longitude': -73.99658}",(212) 300-4525,False,"{'address1': '52 W 13th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10011', 'country': 'US', 'state': 'NY', 'display_address': ['52 W 13th St', 'New York, NY 10011']}",Society Cafe,12123004525.0,$$,4.0,121,[],
5044,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'florists', 'title': 'Florists'}]","{'latitude': 40.753781, 'longitude': -73.9689989}",(646) 559-1233,False,"{'address1': '906 2nd Ave', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10017', 'country': 'US', 'state': 'NY', 'display_address': ['906 2nd Ave', 'New York, NY 10017']}",Remi Flower & Coffee,16465591233.0,$$,4.5,143,[],
5045,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'cafes', 'title': 'Cafes'}]","{'latitude': 40.71782, 'longitude': -74.00547}",,False,"{'address1': '251 Church St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['251 Church St', 'New York, NY 10013']}",Two Hands Restaurant & Bar,,$$,4.0,260,[],
5046,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 40.73, 'longitude': -74.00283}",(718) 374-6858,False,"{'address1': '30 Carmine St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10014', 'country': 'US', 'state': 'NY', 'display_address': ['30 Carmine St', 'New York, NY 10014']}",Bluestone Lane,17183746858.0,$$,4.0,142,[],
5047,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'australian', 'title': 'Australian'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 40.72787, 'longitude': -74.0010999}",,False,"{'address1': '169 Sullivan St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['169 Sullivan St', 'New York, NY 10012']}",Banter,,$$,4.5,320,"['pickup', 'delivery']",
5048,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bakeries', 'title': 'Bakeries'}]","{'latitude': 40.714403, 'longitude': -74.034857}",(201) 332-8148,False,"{'address1': '77 Hudson St', 'address2': '', 'address3': '', 'city': 'Jersey City', 'zip_code': '07302', 'country': 'US', 'state': 'NJ', 'display_address': ['77 Hudson St', 'Jersey City, NJ 07302']}",Caffé bene,12013328148.0,$$,3.5,92,[],
5049,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]","{'latitude': 40.7576608, 'longitude': -73.9268931}",(718) 685-2566,False,"{'address1': '34-56 33rd St', 'address2': '', 'address3': None, 'city': 'Long Island City', 'zip_code': '11106', 'country': 'US', 'state': 'NY', 'display_address': ['34-56 33rd St', 'Long Island City, NY 11106']}",Menú,17186852566.0,$,4.5,72,[],
5050,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 40.702815, 'longitude': -73.993666}",(917) 685-7717,False,"{'address1': '11 Old Fulton St.', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['11 Old Fulton St.', 'Brooklyn, NY 11201']}",Starbucks,19176857717.0,$$,4.0,7,[],
5051,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'coffeeroasteries', 'title': 'Coffee Roasteries'}]","{'latitude': 40.7332899, 'longitude': -74.00619}",(212) 989-6131,False,"{'address1': '502 Hudson St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10014', 'country': 'US', 'state': 'NY', 'display_address': ['502 Hudson St', 'New York, NY 10014']}",Blackstone Coffee Roasters,12129896131.0,$$$,5.0,44,"['pickup', 'delivery']",
5052,"[{'alias': 'cafes', 'title': 'Cafes'}]","{'latitude': 40.71197, 'longitude': -73.99457}",(646) 462-3398,False,"{'address1': '47 Market St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['47 Market St', 'New York, NY 10002']}",JES Coffee,16464623398.0,$,5.0,16,[],
5053,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'spanish', 'title': 'Spanish'}]","{'latitude': 40.724419, 'longitude': -73.994899}",(212) 219-0400,False,"{'address1': '284 Mulberry St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['284 Mulberry St', 'New York, NY 10012']}",La Churreria,12122190400.0,$,4.0,301,"['pickup', 'delivery']",
5054,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'latitude': 40.7437641, 'longitude': -73.9208344}",(718) 806-1902,False,"{'address1': '43-15 Queens Blvd', 'address2': '', 'address3': None, 'city': 'Sunnyside', 'zip_code': '11104', 'country': 'US', 'state': 'NY', 'display_address': ['43-15 Queens Blvd', 'Sunnyside, NY 11104']}",Brookside Market,17188061902.0,$,4.5,69,['pickup'],
5055,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'latitude': 40.717208, 'longitude': -74.042961}",(201) 333-2810,False,"{'address1': '183 Montgomery St', 'address2': '', 'address3': '', 'city': 'Jersey City', 'zip_code': '07302', 'country': 'US', 'state': 'NJ', 'display_address': ['183 Montgomery St', 'Jersey City, NJ 07302']}",Short Grain,12013332810.0,$$,4.0,271,"['pickup', 'delivery']",
5056,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 40.7204165, 'longitude': -73.996108}",(212) 226-6810,False,"{'address1': '177 Mott St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['177 Mott St', 'New York, NY 10012']}",Cafe Grumpy,12122266810.0,$,4.5,36,[],
5057,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bakeries', 'title': 'Bakeries'}]","{'latitude': 40.7168697865532, 'longitude': -74.0066022711227}",(212) 227-7895,False,"{'address1': '220 Church St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['220 Church St', 'New York, NY 10013']}",Arcade Bakery,12122277895.0,$$,4.5,222,[],
5058,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 40.73975, 'longitude': -73.99269}",(212) 255-2972,False,"{'address1': '23 W 19th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10011', 'country': 'US', 'state': 'NY', 'display_address': ['23 W 19th St', 'New York, NY 10011']}",Gotham Coffee Roasters,12122552972.0,$$,4.5,68,[],
5059,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 40.692464, 'longitude': -73.991201}",(718) 855-0369,False,"{'address1': '50 Court Street', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['50 Court Street', 'Brooklyn, NY 11201']}",Starbucks,17188550369.0,$$,2.5,89,[],
5060,"[{'alias': 'cafes', 'title': 'Cafes'}]","{'latitude': 40.71502, 'longitude': -74.04644}",(201) 516-1777,False,"{'address1': '9 Regent St', 'address2': None, 'address3': '', 'city': 'Jersey City', 'zip_code': '07302', 'country': 'US', 'state': 'NJ', 'display_address': ['9 Regent St', 'Jersey City, NJ 07302']}",Brewshot,12015161777.0,$$,3.5,101,[],
5061,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'french', 'title': 'French'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]","{'latitude': 40.7202236743825, 'longitude': -74.0021909441629}",(212) 852-9097,False,"{'address1': '53 Howard St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['53 Howard St', 'New York, NY 10013']}",La Mercerie,12128529097.0,$$,3.0,106,[],
5062,"[{'alias': 'bagels', 'title': 'Bagels'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cafes', 'title': 'Cafes'}]","{'latitude': 40.641566, 'longitude': -74.017219}",(718) 567-0666,False,"{'address1': '5811 4th Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11220', 'country': 'US', 'state': 'NY', 'display_address': ['5811 4th Ave', 'Brooklyn, NY 11220']}",Metro Bagel & Cafe,17185670666.0,$,3.5,12,"['pickup', 'delivery']",
5063,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 40.7633468, 'longitude': -73.9220508}",(718) 710-6577,False,"{'address1': '31-05 33rd St', 'address2': '', 'address3': '', 'city': 'Astoria', 'zip_code': '11106', 'country': 'US', 'state': 'NY', 'display_address': ['31-05 33rd St', 'Astoria, NY 11106']}",Madame Sousou Cafe,17187106577.0,$,4.0,128,[],
5064,"[{'alias': 'cafes', 'title': 'Cafes'}]","{'latitude': 40.64658, 'longitude': -74.01976}",(718) 439-7800,False,"{'address1': '5416 2nd Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11220', 'country': 'US', 'state': 'NY', 'display_address': ['5416 2nd Ave', 'Brooklyn, NY 11220']}",Sunset Coffee Shop,17184397800.0,$,2.0,9,"['pickup', 'delivery']",
5065,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 40.7495452448495, 'longitude': -74.0466355159879}",(201) 420-9444,False,"{'address1': '434 Central Ave', 'address2': '', 'address3': None, 'city': 'Jersey City', 'zip_code': '07307', 'country': 'US', 'state': 'NJ', 'display_address': ['434 Central Ave', 'Jersey City, NJ 07307']}",Griot Cafe,12014209444.0,$$,5.0,87,"['pickup', 'delivery']",
5066,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'bagels', 'title': 'Bagels'}]","{'latitude': 40.7633010644103, 'longitude': -73.9941928334518}",(646) 509-8957,False,"{'address1': '515 W 47th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['515 W 47th St', 'New York, NY 10036']}",The Jolly Goat Coffee Bar,16465098957.0,$,4.5,313,[],
5067,"[{'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'cafes', 'title': 'Cafes'}]","{'latitude': 40.72687, 'longitude': -74.00193}",(347) 534-3050,False,"{'address1': '137 Sullivan St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['137 Sullivan St', 'New York, NY 10012']}",westbourne,13475343050.0,$$,4.5,80,[],
5068,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 40.7327852478612, 'longitude': -73.9883291989235}",(212) 533-0524,False,"{'address1': '136 E 13th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['136 E 13th St', 'New York, NY 10003']}",Everyman Espresso,12125330524.0,$$,4.0,366,[],
5069,"[{'alias': 'musicvideo', 'title': 'Music & DVDs'}, {'alias': 'bookstores', 'title': 'Bookstores'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 40.636946, 'longitude': -74.076721}",(718) 447-8256,False,"{'address1': '208 Bay St', 'address2': '', 'address3': '', 'city': 'Staten Island', 'zip_code': '10301', 'country': 'US', 'state': 'NY', 'display_address': ['208 Bay St', 'Staten Island, NY 10301']}",Every Thing Goes Book Cafe and Neighborhood Stage,17184478256.0,$,4.5,58,[],
5070,"[{'alias': 'bagels', 'title': 'Bagels'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'latitude': 40.717475, 'longitude': -73.95774}",(718) 218-7414,False,"{'address1': '189 Bedford Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['189 Bedford Ave', 'Brooklyn, NY 11211']}",Bagelsmith,17182187414.0,$,3.5,463,['pickup'],
5071,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 40.81054, 'longitude': -73.93961}",(917) 675-7258,False,"{'address1': '2144 Fifth Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10037', 'country': 'US', 'state': 'NY', 'display_address': ['2144 Fifth Ave', 'New York, NY 10037']}",Harlem Blues Cafe,19176757258.0,$,4.5,85,"['pickup', 'delivery']",
5072,"[{'alias': 'cafes', 'title': 'Cafes'}]","{'latitude': 40.7622337341309, 'longitude': -73.9756851196289}",(646) 290-6742,False,"{'address1': '15 W 55th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['15 W 55th St', 'New York, NY 10019']}",Domenico Vacca Café,16462906742.0,$$,5.0,10,[],
5073,"[{'alias': 'cafes', 'title': 'Cafes'}]","{'latitude': 40.704493, 'longitude': -74.01448}",(212) 741-6623,False,"{'address1': 'Battery Park', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10004', 'country': 'US', 'state': 'NY', 'display_address': ['Battery Park', 'New York, NY 10004']}",Table Green Cafe,12127416623.0,$,3.5,10,[],
5074,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 40.74079, 'longitude': -74.00337}",(212) 243-4300,False,"{'address1': '328 W 15th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10011', 'country': 'US', 'state': 'NY', 'display_address': ['328 W 15th St', 'New York, NY 10011']}",Terremoto Coffee,12122434300.0,$$,4.5,84,[],
5075,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 40.704208, 'longitude': -74.012094}",(646) 696-1748,False,"{'address1': '15 Stone St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10004', 'country': 'US', 'state': 'NY', 'display_address': ['15 Stone St', 'New York, NY 10004']}",Latte Art,16466961748.0,$,4.0,98,"['pickup', 'delivery']",
5076,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 40.7062339782715, 'longitude': -74.0124359130859}",(212) 344-0105,False,"{'address1': '50 Broadway', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10004', 'country': 'US', 'state': 'NY', 'display_address': ['50 Broadway', 'New York, NY 10004']}",Pret A Manger,12123440105.0,$$,4.0,98,[],
5077,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'latitude': 40.757575, 'longitude': -73.970321}",(646) 609-3982,False,"{'address1': '155 E 52nd St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10022', 'country': 'US', 'state': 'NY', 'display_address': ['155 E 52nd St', 'New York, NY 10022']}",Ground Central,16466093982.0,$,4.0,578,"['pickup', 'delivery']",
5078,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'kosher', 'title': 'Kosher'}]","{'latitude': 40.7055377733267, 'longitude': -74.0180295074092}",(646) 437-4231,False,"{'address1': '36 Battery Pl', 'address2': '', 'address3': 'Museum Of Jewish Heritage', 'city': 'New York', 'zip_code': '10280', 'country': 'US', 'state': 'NY', 'display_address': ['36 Battery Pl', 'Museum Of Jewish Heritage', 'New York, NY 10280']}",Lox,16464374231.0,$$,4.0,41,"['pickup', 'delivery']",
5079,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 40.7407251237385, 'longitude': -73.9931791554687}",(347) 230-5257,False,"{'address1': '37 W 20th St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10011', 'country': 'US', 'state': 'NY', 'display_address': ['37 W 20th St', 'New York, NY 10011']}",Gotan,13472305257.0,,3.5,20,"['pickup', 'delivery']",
5080,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 40.710745, 'longitude': -74.012136}",(510) 653-3394,False,"{'address1': '150 Greenwich St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10007', 'country': 'US', 'state': 'NY', 'display_address': ['150 Greenwich St', 'New York, NY 10007']}",Blue Bottle Coffee,15106533394.0,$$$,5.0,25,[],
